gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,wardsplaced,wpm,wardskilled,wkpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15
TRLH3/30128,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/30128?gameHash=2d7c763e5938e4f2,EU LCS,2014,Spring,0,2014-02-06 17:34:10,1,,2,Blue,jng,Cyanide,Fnatic,Lee Sin,Kayle,Wukong,Yasuo,,,2590,0,2,6,6,8,17,0,0,0,0,0,0,0,0,0.1853,0.5792,,,,,,,,,,,,,,,,,,,,,,,,0,0,9645,223.4363,0.104936,22,0.5097,2,0.0463,1,0,0,9963,4738,109.7606,0.14161,7560,,109,33,76,66,10,2.5251,2263,3124,31,2528,2981,26,-265,143,5,3314,5357,49,3781,5702,47,-467,-345,2
TRLH3/30128,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/30128?gameHash=2d7c763e5938e4f2,EU LCS,2014,Spring,0,2014-02-06 17:34:10,1,,3,Blue,mid,xPeke,Fnatic,Orianna,Kayle,Wukong,Yasuo,,,2590,0,1,5,6,8,17,0,0,0,0,0,0,0,1,0.1853,0.5792,,,,,,,,,,,,,,,,,,,,,,,,0,1,24062,557.4208,0.261791,20,0.4633,5,0.1158,1,0,0,14271,9046,209.5598,0.270369,10970,,398,314,84,83,1,9.2201,3012,4496,89,3396,5211,90,-384,-715,-1,4922,8089,163,5591,8790,161,-669,-701,2
TRLH3/30128,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/30128?gameHash=2d7c763e5938e4f2,EU LCS,2014,Spring,0,2014-02-06 17:34:10,1,,4,Blue,bot,Rekkles,Fnatic,Caitlyn,Kayle,Wukong,Yasuo,,,2590,0,3,1,2,8,17,1,0,0,0,0,0,0,0,0.1853,0.5792,,,,,,,,,,,,,,,,,,,,,,,,0,4,21757,504.0232,0.236713,4,0.0927,3,0.0695,0,0,0,15182,9957,230.6641,0.297597,10400,,403,364,39,38,1,9.3359,2982,2935,84,2933,3067,72,49,-132,12,4421,4498,126,4570,5037,129,-149,-539,-3
TRLH3/30128,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/30128?gameHash=2d7c763e5938e4f2,EU LCS,2014,Spring,0,2014-02-06 17:34:10,1,,5,Blue,sup,YellOwStaR,Fnatic,Thresh,Kayle,Wukong,Yasuo,,,2590,0,0,3,5,8,17,0,0,0,0,0,0,0,0,0.1853,0.5792,,,,,,,,,,,,,,,,,,,,,,,,0,0,7569,175.3436,0.0823496,46,1.0656,10,0.2317,6,0,0,7786,2561,59.3282,0.0765437,6670,,16,15,1,1,0,0.3707,1731,2699,6,1742,2661,3,-11,38,3,2449,3962,8,2472,4101,6,-23,-139,2
TRLH3/30128,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/30128?gameHash=2d7c763e5938e4f2,EU LCS,2014,Spring,0,2014-02-06 17:34:10,1,,6,Red,top,Wickd,Alliance,Trundle,Kassadin,Annie,Elise,,,2590,1,1,2,10,17,8,0,0,0,0,0,0,0,0,0.3938,0.5792,,,,,,,,,,,,,,,,,,,,,,,,0,0,8158,188.9884,0.09832,18,0.417,1,0.0232,0,0,0,14528,9303,215.5135,0.183321,9415,,247,237,10,10,0,5.722,2831,4287,70,2900,4483,79,-69,-196,-9,4373,6989,122,4556,7280,136,-183,-291,-14
TRLH3/30128,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/30128?gameHash=2d7c763e5938e4f2,EU LCS,2014,Spring,0,2014-02-06 17:34:10,1,,7,Red,jng,Shook,Alliance,Pantheon,Kassadin,Annie,Elise,,,2590,1,4,2,3,17,8,0,0,0,0,1,1,0,0,0.3938,0.5792,,,,,,,,,,,,,,,,,,,,,,,,0,0,8078,187.1351,0.0973558,16,0.3707,2,0.0463,1,0,0,13999,8774,203.2587,0.172897,9502,,154,49,105,92,13,3.5676,2528,2981,26,2263,3124,31,265,-143,-5,3781,5702,47,3314,5357,49,467,345,-2
TRLH3/30128,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/30128?gameHash=2d7c763e5938e4f2,EU LCS,2014,Spring,0,2014-02-06 17:34:10,1,,8,Red,mid,Froggen,Alliance,Gragas,Kassadin,Annie,Elise,,,2590,1,7,2,8,17,8,0,0,0,0,1,0,1,0,0.3938,0.5792,,,,,,,,,,,,,,,,,,,,,,,,1,0,33354,772.6795,0.401981,11,0.2548,10,0.2317,0,0,0,18559,13334,308.8958,0.262754,15370,,390,341,49,36,13,9.0347,3396,5211,90,3012,4496,89,384,715,1,5591,8790,161,4922,8089,163,669,701,-2
TRLH3/30128,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/30128?gameHash=2d7c763e5938e4f2,EU LCS,2014,Spring,0,2014-02-06 17:34:10,1,,9,Red,bot,Tabzz,Alliance,Lucian,Kassadin,Annie,Elise,,,2590,1,5,0,7,17,8,1,0,0,0,0,0,0,0,0.3938,0.5792,,,,,,,,,,,,,,,,,,,,,,,,4,0,25893,599.8378,0.312062,10,0.2317,4,0.0927,0,0,0,18606,13381,309.9846,0.263681,10023,,374,352,22,14,8,8.6641,2933,3067,72,2982,2935,84,-49,132,-12,4570,5037,129,4421,4498,126,149,539,3
TRLH3/30128,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/30128?gameHash=2d7c763e5938e4f2,EU LCS,2014,Spring,0,2014-02-06 17:34:10,1,,10,Red,sup,Nyph,Alliance,Leona,Kassadin,Annie,Elise,,,2590,1,0,2,10,17,8,0,0,0,0,0,0,0,0,0.3938,0.5792,,,,,,,,,,,,,,,,,,,,,,,,0,0,7491,173.5367,0.0902813,43,0.9961,11,0.2548,2,0,0,11180,5955,137.9537,0.117347,8000,,20,20,0,0,0,0.4633,1742,2661,3,1731,2699,6,11,-38,-3,2472,4101,6,2449,3962,8,23,139,-2
TRLH3/30128,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/30128?gameHash=2d7c763e5938e4f2,EU LCS,2014,Spring,0,2014-02-06 17:34:10,1,,100,Blue,team,,Fnatic,,Kayle,Wukong,Yasuo,,,2590,0,8,17,23,8,17,1,0,0,0,0,,,,0.1853,0.5792,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,2,0,1,11,0,0,0,5,91913,2129.2587,,95,2.2008,25,0.5792,8,0,0,59583,33458,775.0888,,45270,-0.144292,,994,204,192,12,27.7529,12888,17737,289,13430,18207,261,-542,-470,28,19662,29186,482,20787,30619,465,-1125,-1433,17
TRLH3/30128,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/30128?gameHash=2d7c763e5938e4f2,EU LCS,2014,Spring,0,2014-02-06 17:34:10,1,,200,Red,team,,Alliance,,Kassadin,Annie,Elise,,,2590,1,17,8,38,17,8,1,0,0,0,1,,,,0.3938,0.5792,1,0,0,0,0,0,0,0,0,,0,0,,,,1,2,0,1,11,1,1,1,5,0,82974,1922.1776,,98,2.2703,28,0.6486,3,0,0,76872,50747,1175.6062,,52310,0.144292,,999,186,152,34,27.4517,13430,18207,261,12888,17737,289,542,470,-28,20787,30619,465,19662,29186,482,1125,1433,-17
TRLH3/30137,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/30137?gameHash=c5f85f626cce72d5,EU LCS,2014,Spring,0,2014-02-06 19:17:42,1,,1,Blue,top,kev1n,Millenium,Shyvana,Caitlyn,Kayle,Lucian,,,2856,0,3,3,2,8,17,0,0,0,0,0,0,0,0,0.1681,0.5252,,,,,,,,,,,,,,,,,,,,,,,,0,0,22065,463.5504,0.221799,13,0.2731,5,0.105,0,0,0,14886,9156,192.3529,0.230579,11905,,324,290,34,22,12,6.8067,2807,4340,72,2729,4070,76,78,270,-4,4859,7594,127,4260,6462,116,599,1132,11
TRLH3/30137,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/30137?gameHash=c5f85f626cce72d5,EU LCS,2014,Spring,0,2014-02-06 19:17:42,1,,2,Blue,jng,Araneae,Millenium,Elise,Caitlyn,Kayle,Lucian,,,2856,0,0,4,5,8,17,0,0,0,0,0,0,0,0,0.1681,0.5252,,,,,,,,,,,,,,,,,,,,,,,,0,1,14236,299.0756,0.143101,23,0.4832,8,0.1681,2,0,0,10246,4516,94.8739,0.113723,9940,,122,62,60,45,15,2.563,2220,2943,36,2164,3172,34,56,-229,2,3314,5704,50,3809,5286,46,-495,418,4
TRLH3/30137,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/30137?gameHash=c5f85f626cce72d5,EU LCS,2014,Spring,0,2014-02-06 19:17:42,1,,3,Blue,mid,Kerp,Millenium,Gragas,Caitlyn,Kayle,Lucian,,,2856,0,3,5,0,8,17,1,0,0,0,1,1,0,0,0.1681,0.5252,,,,,,,,,,,,,,,,,,,,,,,,0,2,32335,679.3067,0.325034,16,0.3361,0,0,1,0,0,15974,10244,215.2101,0.25798,12350,,415,371,44,40,4,8.7185,3599,5571,96,3028,4465,86,571,1106,10,5272,8497,154,5419,8273,166,-147,224,-12
TRLH3/30137,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/30137?gameHash=c5f85f626cce72d5,EU LCS,2014,Spring,0,2014-02-06 19:17:42,1,,4,Blue,bot,Creaton,Millenium,Tristana,Caitlyn,Kayle,Lucian,,,2856,0,2,2,3,8,17,0,0,0,0,0,0,0,0,0.1681,0.5252,,,,,,,,,,,,,,,,,,,,,,,,0,3,25791,541.8277,0.259253,6,0.1261,6,0.1261,0,0,0,18007,12277,257.9202,0.30918,10460,,453,406,47,45,2,9.5168,2704,3316,69,3186,3217,78,-482,99,-9,4291,5475,119,5177,5209,120,-886,266,-1
TRLH3/30137,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/30137?gameHash=c5f85f626cce72d5,EU LCS,2014,Spring,0,2014-02-06 19:17:42,1,,5,Blue,sup,Jree,Millenium,Lulu,Caitlyn,Kayle,Lucian,,,2856,0,0,3,3,8,17,0,0,0,0,0,0,0,0,0.1681,0.5252,,,,,,,,,,,,,,,,,,,,,,,,0,0,5055,106.1975,0.0508132,51,1.0714,8,0.1681,8,0,0,9246,3516,73.8655,0.0885385,7075,,34,34,0,0,0,0.7143,1586,2426,3,1683,2628,13,-97,-202,-10,2249,4078,3,2852,4523,22,-603,-445,-19
TRLH3/30137,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/30137?gameHash=c5f85f626cce72d5,EU LCS,2014,Spring,0,2014-02-06 19:17:42,1,,6,Red,top,Xaxus,Team ROCCAT,Renekton,Yasuo,Annie,Kassadin,,,2856,1,1,1,10,17,8,0,0,0,0,0,0,0,0,0.3571,0.5252,,,,,,,,,,,,,,,,,,,,,,,,0,0,15350,322.479,0.136474,18,0.3782,2,0.042,0,0,0,16065,10335,217.1218,0.173793,11200,,293,288,5,3,2,6.1555,2729,4070,76,2807,4340,72,-78,-270,4,4260,6462,116,4859,7594,127,-599,-1132,-11
TRLH3/30137,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/30137?gameHash=c5f85f626cce72d5,EU LCS,2014,Spring,0,2014-02-06 19:17:42,1,,7,Red,jng,Jankos,Team ROCCAT,Pantheon,Yasuo,Annie,Kassadin,,,2856,1,5,3,8,17,8,0,0,0,0,0,0,0,0,0.3571,0.5252,,,,,,,,,,,,,,,,,,,,,,,,1,0,14137,296.9958,0.125689,13,0.2731,3,0.063,0,0,0,16811,11081,232.7941,0.186338,9020,,189,95,94,61,33,3.9706,2164,3172,34,2220,2943,36,-56,229,-2,3809,5286,46,3314,5704,50,495,-418,-4
TRLH3/30137,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/30137?gameHash=c5f85f626cce72d5,EU LCS,2014,Spring,0,2014-02-06 19:17:42,1,,8,Red,mid,Overpow,Team ROCCAT,Ziggs,Yasuo,Annie,Kassadin,,,2856,1,5,1,8,17,8,0,0,0,0,0,0,0,1,0.3571,0.5252,,,,,,,,,,,,,,,,,,,,,,,,2,0,44642,937.8571,0.396902,21,0.4412,3,0.063,1,0,0,23253,17523,368.1303,0.294671,9575,,564,434,130,111,19,11.8487,3028,4465,86,3599,5571,96,-571,-1106,-10,5419,8273,166,5272,8497,154,147,-224,12
TRLH3/30137,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/30137?gameHash=c5f85f626cce72d5,EU LCS,2014,Spring,0,2014-02-06 19:17:42,1,,9,Red,bot,Celaver,Team ROCCAT,Ezreal,Yasuo,Annie,Kassadin,,,2856,1,4,3,7,17,8,0,0,0,0,0,0,0,0,0.3571,0.5252,,,,,,,,,,,,,,,,,,,,,,,,3,0,27894,586.0084,0.248,10,0.2101,0,0,0,0,0,19581,13851,290.9874,0.23292,8208,,348,317,31,22,9,7.3109,3186,3217,78,2704,3316,69,482,-99,9,5177,5209,120,4291,5475,119,886,-266,1
TRLH3/30137,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/30137?gameHash=c5f85f626cce72d5,EU LCS,2014,Spring,0,2014-02-06 19:17:42,1,,10,Red,sup,Vander,Team ROCCAT,Thresh,Yasuo,Annie,Kassadin,,,2856,1,2,0,11,17,8,0,0,0,0,0,0,0,0,0.3571,0.5252,,,,,,,,,,,,,,,,,,,,,,,,0,0,10453,219.6008,0.0929354,54,1.1345,9,0.1891,6,0,0,12407,6677,140.2731,0.112278,9085,,64,62,2,0,2,1.3445,1683,2628,13,1586,2426,3,97,202,10,2852,4523,22,2249,4078,3,603,445,19
TRLH3/30137,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/30137?gameHash=c5f85f626cce72d5,EU LCS,2014,Spring,0,2014-02-06 19:17:42,1,,100,Blue,team,,Millenium,,Caitlyn,Kayle,Lucian,,,2856,0,8,17,13,8,17,1,0,0,0,1,,,,0.1681,0.5252,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,3,0,4,11,0,1,0,6,99482,2089.958,,109,2.2899,27,0.5672,11,0,0,68359,39707,834.1807,,51730,0.0939505,,1163,185,152,33,28.3193,12916,18596,276,12790,17552,287,126,1044,-11,19985,31348,453,21517,29753,470,-1532,1595,-17
TRLH3/30137,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/30137?gameHash=c5f85f626cce72d5,EU LCS,2014,Spring,0,2014-02-06 19:17:42,1,,200,Red,team,,Team ROCCAT,,Yasuo,Annie,Kassadin,,,2856,1,17,8,44,17,8,0,0,0,0,0,,,,0.3571,0.5252,1,0,0,0,0,0,0,0,0,,0,0,,,,1,3,0,1,11,4,1,0,6,0,112476,2362.9412,,116,2.437,17,0.3571,7,0,0,88117,59465,1249.2647,,47088,-0.0939505,,1196,262,197,65,30.6303,12790,17552,287,12916,18596,276,-126,-1044,11,21517,29753,470,19985,31348,453,1532,-1595,17
TRLH3/30144,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/30144?gameHash=ac132f06afe68add,EU LCS,2014,Spring,0,2014-02-06 20:31:17,1,,1,Blue,top,YoungBuck,Copenhagen Wolves,Renekton,LeBlanc,Kha'Zix,Jinx,,,2914,0,3,2,1,8,19,0,0,0,0,0,0,0,0,0.1647,0.5559,,,,,,,,,,,,,,,,,,,,,,,,0,0,15125,311.4276,0.131018,19,0.3912,8,0.1647,2,0,0,13575,7734,159.245,0.214666,10365,,287,272,15,14,1,5.9094,2434,3589,49,2660,3927,49,-226,-338,0,3839,5779,93,4225,6659,99,-386,-880,-6
TRLH3/30144,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/30144?gameHash=ac132f06afe68add,EU LCS,2014,Spring,0,2014-02-06 20:31:17,1,,2,Blue,jng,Amazing,Copenhagen Wolves,Wukong,LeBlanc,Kha'Zix,Jinx,,,2914,0,1,4,4,8,19,0,0,0,0,0,0,0,0,0.1647,0.5559,,,,,,,,,,,,,,,,,,,,,,,,0,0,13906,286.3281,0.120459,14,0.2883,5,0.103,3,0,0,11912,6071,125.0034,0.16851,10095,,169,64,105,100,5,3.4798,2492,3411,41,3122,3958,51,-630,-547,-10,3720,5920,67,4752,7112,84,-1032,-1192,-17
TRLH3/30144,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/30144?gameHash=ac132f06afe68add,EU LCS,2014,Spring,0,2014-02-06 20:31:17,1,,3,Blue,mid,cowTard,Copenhagen Wolves,Kayle,LeBlanc,Kha'Zix,Jinx,,,2914,0,3,5,4,8,19,0,0,0,0,0,0,0,0,0.1647,0.5559,,,,,,,,,,,,,,,,,,,,,,,,0,0,26048,536.3349,0.225637,2,0.0412,2,0.0412,1,0,0,14802,8961,184.5093,0.248721,11720,,344,310,34,31,3,7.083,3156,4600,87,2886,4439,70,270,161,17,4530,7187,130,4832,8033,121,-302,-846,9
TRLH3/30144,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/30144?gameHash=ac132f06afe68add,EU LCS,2014,Spring,0,2014-02-06 20:31:17,1,,4,Blue,bot,FORG1VEN,Copenhagen Wolves,Lucian,LeBlanc,Kha'Zix,Jinx,,,2914,0,1,3,4,8,19,0,0,0,0,0,0,0,0,0.1647,0.5559,,,,,,,,,,,,,,,,,,,,,,,,0,1,46824,964.1181,0.405606,9,0.1853,5,0.103,0,0,0,15528,9687,199.4578,0.26887,9643,,392,351,41,39,2,8.0714,3136,3250,88,3033,3268,83,103,-18,5,4443,4957,124,4486,5293,125,-43,-336,-1
TRLH3/30144,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/30144?gameHash=ac132f06afe68add,EU LCS,2014,Spring,0,2014-02-06 20:31:17,1,,5,Blue,sup,Unlimited,Copenhagen Wolves,Annie,LeBlanc,Kha'Zix,Jinx,,,2914,0,0,5,6,8,19,0,0,0,0,0,0,0,1,0.1647,0.5559,,,,,,,,,,,,,,,,,,,,,,,,0,0,13539,278.7714,0.11728,50,1.0295,9,0.1853,5,0,0,9416,3575,73.6102,0.099234,8430,,24,21,3,3,0,0.4942,1809,2487,2,1700,2759,7,109,-272,-5,2580,3948,10,2796,4257,16,-216,-309,-6
TRLH3/30144,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/30144?gameHash=ac132f06afe68add,EU LCS,2014,Spring,0,2014-02-06 20:31:17,1,,6,Red,top,Darien,Gambit Gaming,Trundle,Kassadin,Elise,Lee Sin,,,2914,1,2,2,12,19,8,0,0,0,0,1,0,1,0,0.3912,0.5559,,,,,,,,,,,,,,,,,,,,,,,,0,0,18411,379.0872,0.148441,14,0.2883,4,0.0824,0,0,0,17261,11420,235.1407,0.20642,8845,,333,323,10,6,4,6.8566,2660,3927,49,2434,3589,49,226,338,0,4225,6659,99,3839,5779,93,386,880,6
TRLH3/30144,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/30144?gameHash=ac132f06afe68add,EU LCS,2014,Spring,0,2014-02-06 20:31:17,1,,7,Red,jng,Diamondprox,Gambit Gaming,Evelynn,Kassadin,Elise,Lee Sin,,,2914,1,4,0,12,19,8,0,0,0,0,1,1,0,0,0.3912,0.5559,,,,,,,,,,,,,,,,,,,,,,,,0,0,23128,476.2114,0.186473,19,0.3912,3,0.0618,1,0,0,18342,12501,257.3988,0.225959,8070,,265,66,199,154,45,5.4564,3122,3958,51,2492,3411,41,630,547,10,4752,7112,84,3720,5920,67,1032,1192,17
TRLH3/30144,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/30144?gameHash=ac132f06afe68add,EU LCS,2014,Spring,0,2014-02-06 20:31:17,1,,8,Red,mid,Alex Ich,Gambit Gaming,Lulu,Kassadin,Elise,Lee Sin,,,2914,1,4,4,6,19,8,0,0,0,0,0,0,0,0,0.3912,0.5559,,,,,,,,,,,,,,,,,,,,,,,,0,0,28455,585.8957,0.229422,10,0.2059,6,0.1235,0,0,0,17061,11220,231.0226,0.202805,12975,,342,315,27,23,4,7.0419,2886,4439,70,3156,4600,87,-270,-161,-17,4832,8033,121,4530,7187,130,302,846,-9
TRLH3/30144,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/30144?gameHash=ac132f06afe68add,EU LCS,2014,Spring,0,2014-02-06 20:31:17,1,,9,Red,bot,Genja,Gambit Gaming,Varus,Kassadin,Elise,Lee Sin,,,2914,1,7,0,8,19,8,2,0,0,0,0,0,0,0,0.3912,0.5559,,,,,,,,,,,,,,,,,,,,,,,,1,0,45128,929.197,0.36385,10,0.2059,3,0.0618,0,0,0,19832,13991,288.0782,0.25289,12040,,388,337,51,29,22,7.989,3033,3268,83,3136,3250,88,-103,18,-5,4486,5293,125,4443,4957,124,43,336,1
TRLH3/30144,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/30144?gameHash=ac132f06afe68add,EU LCS,2014,Spring,0,2014-02-06 20:31:17,1,,10,Red,sup,Edward,Gambit Gaming,Thresh,Kassadin,Elise,Lee Sin,,,2914,1,2,2,10,19,8,0,0,0,0,0,0,0,0,0.3912,0.5559,,,,,,,,,,,,,,,,,,,,,,,,0,0,8907,183.3974,0.0718139,55,1.1325,13,0.2677,4,0,0,12033,6192,127.4949,0.111926,8705,,53,51,2,2,0,1.0913,1700,2759,7,1809,2487,2,-109,272,5,2796,4257,16,2580,3948,10,216,309,6
TRLH3/30144,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/30144?gameHash=ac132f06afe68add,EU LCS,2014,Spring,0,2014-02-06 20:31:17,1,,100,Blue,team,,Copenhagen Wolves,,LeBlanc,Kha'Zix,Jinx,,,2914,0,8,19,19,8,19,0,0,0,0,0,,,,0.1647,0.5559,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,2,1,2,8,1,0,0,1,115442,2376.9801,,94,1.9355,29,0.5971,11,0,0,65233,36030,741.8668,,50253,-0.00757275,,1018,198,187,11,25.0377,13027,17337,267,13401,18351,260,-374,-1014,7,19112,27791,424,21091,31354,445,-1979,-3563,-21
TRLH3/30144,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/30144?gameHash=ac132f06afe68add,EU LCS,2014,Spring,0,2014-02-06 20:31:17,1,,200,Red,team,,Gambit Gaming,,Kassadin,Elise,Lee Sin,,,2914,1,19,8,48,19,8,2,0,0,0,1,,,,0.3912,0.5559,1,0,0,0,0,0,0,0,0,,0,0,,,,1,2,0,0,8,2,0,1,1,0,124029,2553.7886,,108,2.2237,29,0.5971,5,0,0,84529,55326,1139.1764,,50635,0.00757275,,1092,289,214,75,28.4351,13401,18351,260,13027,17337,267,374,1014,-7,21091,31354,445,19112,27791,424,1979,3563,21
TRLH3/30157,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/30157?gameHash=8905820283da0155,EU LCS,2014,Spring,0,2014-02-06 22:12:49,1,,1,Blue,top,Mimer,SUPA HOT CREW,Dr. Mundo,Yasuo,Annie,Kassadin,,,2050,0,0,4,3,6,28,0,0,0,0,0,0,0,0,0.1756,0.9951,,,,,,,,,,,,,,,,,,,,,,,,0,0,13310,389.561,0.221841,9,0.2634,1,0.0293,0,0,0,9709,5510,161.2683,0.235018,8220,,227,218,9,4,5,6.6439,2770,4018,73,2995,4294,69,-225,-276,4,4137,6406,109,4631,6635,111,-494,-229,-2
TRLH3/30157,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/30157?gameHash=8905820283da0155,EU LCS,2014,Spring,0,2014-02-06 22:12:49,1,,2,Blue,jng,Impaler,SUPA HOT CREW,Pantheon,Yasuo,Annie,Kassadin,,,2050,0,3,6,1,6,28,0,0,0,0,0,0,0,0,0.1756,0.9951,,,,,,,,,,,,,,,,,,,,,,,,0,0,9327,272.9854,0.155455,15,0.439,2,0.0585,2,0,0,8919,4720,138.1463,0.201322,7507,,125,51,74,70,4,3.6585,2388,3548,39,2625,3729,49,-237,-181,-10,3753,5138,60,3956,5843,68,-203,-705,-8
TRLH3/30157,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/30157?gameHash=8905820283da0155,EU LCS,2014,Spring,0,2014-02-06 22:12:49,1,,3,Blue,mid,Moopz,SUPA HOT CREW,Orianna,Yasuo,Annie,Kassadin,,,2050,0,3,3,3,6,28,0,0,0,0,0,0,0,0,0.1756,0.9951,,,,,,,,,,,,,,,,,,,,,,,,0,0,12985,380.0488,0.216424,13,0.3805,3,0.0878,0,0,0,11147,6948,203.3561,0.296353,9655,,272,249,23,23,0,7.961,2946,4671,80,3156,4772,86,-210,-101,-6,4475,7271,131,5167,7463,127,-692,-192,4
TRLH3/30157,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/30157?gameHash=8905820283da0155,EU LCS,2014,Spring,0,2014-02-06 22:12:49,1,,4,Blue,bot,MrRallez,SUPA HOT CREW,Caitlyn,Yasuo,Annie,Kassadin,,,2050,0,0,7,3,6,28,0,0,0,0,0,0,0,0,0.1756,0.9951,,,,,,,,,,,,,,,,,,,,,,,,0,1,17375,508.5366,0.289593,5,0.1463,7,0.2049,0,0,0,9370,5171,151.3463,0.220559,7870,,223,201,22,21,1,6.5268,3016,2890,85,3385,3023,84,-369,-133,1,4265,4542,116,6235,5735,128,-1970,-1193,-12
TRLH3/30157,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/30157?gameHash=8905820283da0155,EU LCS,2014,Spring,0,2014-02-06 22:12:49,1,,5,Blue,sup,Migxa,SUPA HOT CREW,Sona,Yasuo,Annie,Kassadin,,,2050,0,0,8,4,6,28,0,0,0,0,0,0,0,1,0.1756,0.9951,,,,,,,,,,,,,,,,,,,,,,,,0,1,7001,204.9073,0.116687,34,0.9951,6,0.1756,1,0,0,5295,1096,32.078,0.0467477,4675,,21,21,0,0,0,0.6146,1459,2563,1,1559,3023,1,-100,-460,0,2143,3926,3,3380,5206,4,-1237,-1280,-1
TRLH3/30157,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/30157?gameHash=8905820283da0155,EU LCS,2014,Spring,0,2014-02-06 22:12:49,1,,6,Red,top,kev1n,Millenium,Warwick,Ziggs,Morgana,Gragas,,,2050,1,3,1,13,28,6,0,0,0,0,0,0,0,0,0.8195,0.9951,,,,,,,,,,,,,,,,,,,,,,,,0,0,12063,353.0634,0.170526,11,0.322,1,0.0293,0,0,0,13159,8960,262.2439,0.197053,7865,,232,225,7,7,0,6.7902,2995,4294,69,2770,4018,73,225,276,-4,4631,6635,111,4137,6406,109,494,229,2
